SortOrder,LocID,Notes,ISO3_code,ISO2_code,SDMX_code,LocTypeID,LocTypeName,ParentID,Location,VarID,Variant,Time,MidPeriod,AgeGrp,AgeGrpStart,AgeGrpSpan,PopMale,PopFemale,PopTotal
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1951,1951,20-24,20,5,5280.598,5718.919,10999.517
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1951,1951,25-29,25,5,5795.195,6126.25,11921.445
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1951,1951,30-34,30,5,5579.294,5870.339,11449.633
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1951,1951,35-39,35,5,5459.892,5670.996,11130.888
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1951,1951,40-44,40,5,5017.681,5093.686,10111.367
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1951,1951,45-49,45,5,4489.471,4519.046,9008.517
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1951,1951,50-54,50,5,4061.144,4084.001,8145.145
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1951,1951,55-59,55,5,3616.656,3608.231,7224.887
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1951,1951,60-64,60,5,3016.229,3022.14,6038.369
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1951,1951,65-69,65,5,2425.104,2587.514,5012.618
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1951,1951,70-74,70,5,1629.797,1795.057,3424.854
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1951,1951,75-79,75,5,1001.016,1152.919,2153.935
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1951,1951,80-84,80,5,506.123,658.993,1165.116
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1951,1951,85-89,85,5,177.622,256.097,433.719
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1951,1951,90-94,90,5,46.143,76.009,122.152
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1951,1951,95-99,95,5,7.49,13.556,21.046
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1951,1951,100+,100,-1,1.358,2.529,3.887
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1952,1952,0-4,0,5,8361.227,8056.769,16417.996
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1952,1952,5-9,5,5,7142.588,6836.368,13978.956
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1952,1952,10-14,10,5,5740.18,5544.178,11284.358
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1952,1952,15-19,15,5,5406.91,5129.306,10536.216
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1952,1952,20-24,20,5,5832.298,5495.175,11327.473
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1952,1952,25-29,25,5,5737.714,6078.73,11816.444
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1952,1952,30-34,30,5,5550.271,5831.254,11381.525
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1952,1952,35-39,35,5,5419.71,5694.705,11114.415
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1952,1952,40-44,40,5,5125.868,5248.826,10374.694
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1952,1952,45-49,45,5,4559.164,4612.259,9171.423
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1952,1952,50-54,50,5,4091.772,4162.652,8254.424
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1952,1952,55-59,55,5,3547.568,3591.343,7138.911
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1952,1952,60-64,60,5,3077.669,3115.46,6193.129
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1952,1952,65-69,65,5,2482.998,2659.346,5142.344
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1952,1952,70-74,70,5,1678.535,1861.566,3540.101
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1952,1952,75-79,75,5,1035.485,1201.761,2237.246
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1952,1952,80-84,80,5,523.048,686.5,1209.548
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1952,1952,85-89,85,5,185.619,270.188,455.807
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1952,1952,90-94,90,5,48.535,80.645,129.18
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1952,1952,95-99,95,5,7.656,14.209,21.865
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1952,1952,100+,100,-1,1.248,2.37,3.618
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1953,1953,0-4,0,5,8433.585,8076.954,16510.539
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1953,1953,5-9,5,5,7567.069,7294.117,14861.186
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1953,1953,10-14,10,5,6028.489,5830.292,11858.781
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1953,1953,15-19,15,5,5319.833,5128.504,10448.337
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1953,1953,20-24,20,5,5554.449,5396.876,10951.325
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1953,1953,25-29,25,5,5880.034,6091.338,11971.372
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1953,1953,30-34,30,5,5620.427,5909,11529.427
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1953,1953,35-39,35,5,5375.555,5651.666,11027.221
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1953,1953,40-44,40,5,5200.315,5377.566,10577.881
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1953,1953,45-49,45,5,4573.064,4637.5,9210.564
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1953,1953,50-54,50,5,4177.209,4245.444,8422.653
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1953,1953,55-59,55,5,3647.648,3729.972,7377.62
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1953,1953,60-64,60,5,3089.446,3163.193,6252.639
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1953,1953,65-69,65,5,2537.07,2727.52,5264.59
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1953,1953,70-74,70,5,1731.666,1934.583,3666.249
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1953,1953,75-79,75,5,1067.546,1248.929,2316.475
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1953,1953,80-84,80,5,543.806,719.433,1263.239
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1953,1953,85-89,85,5,195.509,286.703,482.212
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1953,1953,90-94,90,5,50.723,84.377,135.1
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1953,1953,95-99,95,5,7.888,15.034,22.922
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1953,1953,100+,100,-1,1.171,2.278,3.449
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1954,1954,0-4,0,5,8637.717,8271.375,16909.092
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1954,1954,5-9,5,5,7769.423,7540.714,15310.137
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1954,1954,10-14,10,5,6370.627,6119.714,12490.341
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1954,1954,15-19,15,5,5241.943,5219.656,10461.599
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1954,1954,20-24,20,5,5563.993,5352.776,10916.769
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1954,1954,25-29,25,5,5671.251,5738.52,11409.771
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1954,1954,30-34,30,5,5998.252,6253.351,12251.603
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1954,1954,35-39,35,5,5333.097,5613.928,10947.025
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1954,1954,40-44,40,5,5249.66,5453.074,10702.734
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1954,1954,45-49,45,5,4729.717,4800.536,9530.253
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1954,1954,50-54,50,5,4109.768,4192.967,8302.735
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1954,1954,55-59,55,5,3765.241,3879.262,7644.503
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1954,1954,60-64,60,5,3089.696,3202.87,6292.566
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1954,1954,65-69,65,5,2591.576,2797.832,5389.408
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1954,1954,70-74,70,5,1791.927,2017.088,3809.015
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1954,1954,75-79,75,5,1099.827,1295.812,2395.639
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1954,1954,80-84,80,5,560.88,749.528,1310.408
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1954,1954,85-89,85,5,204.474,303.755,508.229
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1954,1954,90-94,90,5,51.892,87.404,139.296
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1954,1954,95-99,95,5,8.292,15.82,24.112
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1954,1954,100+,100,-1,1.131,2.251,3.382
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1955,1955,0-4,0,5,9052.626,8737.902,17790.528
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1955,1955,5-9,5,5,7972.04,7638.464,15610.504
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1955,1955,10-14,10,5,6553.527,6334.144,12887.671
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1955,1955,15-19,15,5,5338.126,5308.303,10646.429
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1955,1955,20-24,20,5,5297.188,5204.433,10501.621
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1955,1955,25-29,25,5,6036.335,5791.375,11827.71
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1955,1955,30-34,30,5,5842.085,6147.101,11989.186
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1955,1955,35-39,35,5,5514.531,5745.674,11260.205
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1955,1955,40-44,40,5,5300.552,5522.261,10822.813
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1955,1955,45-49,45,5,4834.734,4926.801,9761.535
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1955,1955,50-54,50,5,4140.47,4222.429,8362.899
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1955,1955,55-59,55,5,3797.342,3936.979,7734.321
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1955,1955,60-64,60,5,3139.906,3293.316,6433.222
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1955,1955,65-69,65,5,2642.106,2867.264,5509.37
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1955,1955,70-74,70,5,1858.628,2106.755,3965.383
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1955,1955,75-79,75,5,1132.855,1343.591,2476.446
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1955,1955,80-84,80,5,580.625,783.661,1364.286
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1955,1955,85-89,85,5,217.805,325.786,543.591
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1955,1955,90-94,90,5,53.891,91.917,145.808
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1955,1955,95-99,95,5,8.895,17.286,26.181
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1955,1955,100+,100,-1,1.135,2.285,3.42
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1956,1956,0-4,0,5,9584.076,9192.504,18776.58
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1956,1956,5-9,5,5,8070.02,7798.058,15868.078
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1956,1956,10-14,10,5,6699.887,6481.238,13181.125
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1956,1956,15-19,15,5,5486.602,5456.621,10943.223
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1956,1956,20-24,20,5,5190.959,5159.777,10350.736
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1956,1956,25-29,25,5,6236.507,5744.712,11981.219
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1956,1956,30-34,30,5,5771.728,6056.34,11828.068
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1956,1956,35-39,35,5,5632.293,5879.417,11511.71
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1956,1956,40-44,40,5,5328.022,5551.701,10879.723
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1956,1956,45-49,45,5,4881.026,5009.426,9890.452
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1956,1956,50-54,50,5,4255.329,4346.905,8602.234
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1956,1956,55-59,55,5,3799.609,3951.078,7750.687
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1956,1956,60-64,60,5,3192.148,3387.769,6579.917
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1956,1956,65-69,65,5,2684.272,2933.206,5617.478
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1956,1956,70-74,70,5,1921.185,2191.443,4112.628
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1956,1956,75-79,75,5,1164.432,1392.065,2556.497
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1956,1956,80-84,80,5,599.747,818.001,1417.748
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1956,1956,85-89,85,5,229.422,346.975,576.397
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1956,1956,90-94,90,5,56.386,96.819,153.205
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1956,1956,95-99,95,5,9.613,18.924,28.537
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1956,1956,100+,100,-1,1.156,2.372,3.528
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1957,1957,0-4,0,5,9436.502,9105.785,18542.287
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1957,1957,5-9,5,5,8522.009,8225.085,16747.094
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1957,1957,10-14,10,5,7253.386,6950.386,14203.772
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1957,1957,15-19,15,5,5466.153,5519.003,10985.156
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1957,1957,20-24,20,5,5128.151,5193.718,10321.869
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1957,1957,25-29,25,5,6288.544,5596.914,11885.458
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1957,1957,30-34,30,5,5868.924,6139.58,12008.504
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1957,1957,35-39,35,5,5654.941,5900.303,11555.244
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1957,1957,40-44,40,5,5326.224,5564.619,10890.843
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1957,1957,45-49,45,5,5049.165,5204.367,10253.532
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1957,1957,50-54,50,5,4328.316,4420.777,8749.093
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1957,1957,55-59,55,5,3823.345,3989.437,7812.782
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1957,1957,60-64,60,5,3212.108,3447.672,6659.78
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1957,1957,65-69,65,5,2732.425,3011,5743.425
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1957,1957,70-74,70,5,1976.824,2267.448,4244.272
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1957,1957,75-79,75,5,1198.548,1445.853,2644.401
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1957,1957,80-84,80,5,618.994,854.751,1473.745
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1957,1957,85-89,85,5,236.833,362.12,598.953
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1957,1957,90-94,90,5,59.488,103.235,162.723
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1957,1957,95-99,95,5,10.229,20.243,30.472
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1957,1957,100+,100,-1,1.178,2.47,3.648
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1958,1958,0-4,0,5,9672.659,9333.053,19005.712
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1958,1958,5-9,5,5,8554.839,8208.494,16763.333
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1958,1958,10-14,10,5,7656.134,7391.855,15047.989
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1958,1958,15-19,15,5,5786.2,5801.3,11587.5
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1958,1958,20-24,20,5,5089.396,5189.914,10279.31
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1958,1958,25-29,25,5,6164.905,5506.105,11671.01
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1958,1958,30-34,30,5,5995.963,6149.33,12145.293
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1958,1958,35-39,35,5,5721.049,5973.818,11694.867
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1958,1958,40-44,40,5,5294.657,5540.85,10835.507
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1958,1958,45-49,45,5,5126.661,5327.238,10453.899
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1958,1958,50-54,50,5,4343.475,4443.812,8787.287
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1958,1958,55-59,55,5,3927.905,4101.71,8029.615
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1958,1958,60-64,60,5,3279.911,3563.34,6843.251
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1958,1958,65-69,65,5,2737.215,3046.539,5783.754
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1958,1958,70-74,70,5,2029.501,2340.181,4369.682
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1958,1958,75-79,75,5,1234.651,1505.035,2739.686
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1958,1958,80-84,80,5,631.047,880.692,1511.739
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1958,1958,85-89,85,5,246.166,379.389,625.555
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1958,1958,90-94,90,5,62.106,109.022,171.128
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1958,1958,95-99,95,5,10.452,20.949,31.401
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1958,1958,100+,100,-1,1.134,2.536,3.67
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1959,1959,0-4,0,5,9875.702,9534.413,19410.115
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1959,1959,5-9,5,5,8804.98,8447.831,17252.811
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1959,1959,10-14,10,5,7880.724,7664.87,15545.594
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1959,1959,15-19,15,5,6183.286,6110.43,12293.716
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1959,1959,20-24,20,5,5078.014,5301.807,10379.821
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1959,1959,25-29,25,5,6199.51,5495.663,11695.173
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1959,1959,30-34,30,5,5818.338,5837.91,11656.248
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1959,1959,35-39,35,5,6109.597,6340.778,12450.375
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1959,1959,40-44,40,5,5284.66,5541.292,10825.952
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1959,1959,45-49,45,5,5201.801,5414.878,10616.679
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1959,1959,50-54,50,5,4506.788,4608.095,9114.883
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1959,1959,55-59,55,5,3902.28,4087.603,7989.883
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1959,1959,60-64,60,5,3380.757,3704.037,7084.794
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1959,1959,65-69,65,5,2738.664,3079.269,5817.933
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1959,1959,70-74,70,5,2088.28,2419.277,4507.557
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1959,1959,75-79,75,5,1278.961,1573.442,2852.403
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1959,1959,80-84,80,5,644.494,909.563,1554.057
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1959,1959,85-89,85,5,253.441,395.634,649.075
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1959,1959,90-94,90,5,64.765,114.934,179.699
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1959,1959,95-99,95,5,10.742,21.745,32.487
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1959,1959,100+,100,-1,1.154,2.605,3.759
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1960,1960,0-4,0,5,9990.47,9654.08,19644.55
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1960,1960,5-9,5,5,9203.387,8899.556,18102.943
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1960,1960,10-14,10,5,8075.094,7763.321,15838.415
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1960,1960,15-19,15,5,6354.751,6312.936,12667.687
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1960,1960,20-24,20,5,5240.744,5397.709,10638.453
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1960,1960,25-29,25,5,5794.65,5353.406,11148.056
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1960,1960,30-34,30,5,6166.353,5903.4,12069.753
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1960,1960,35-39,35,5,5915.737,6226.498,12142.235
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1960,1960,40-44,40,5,5462.45,5690.589,11153.039
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1960,1960,45-49,45,5,5247.6,5475.907,10723.507
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1960,1960,50-54,50,5,4602.607,4724.776,9327.383
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1960,1960,55-59,55,5,3956.315,4148.346,8104.661
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1960,1960,60-64,60,5,3391.057,3744.231,7135.288
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1960,1960,65-69,65,5,2781.278,3157.787,5939.065
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1960,1960,70-74,70,5,2136.79,2494.754,4631.544
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1960,1960,75-79,75,5,1323.702,1643.788,2967.49
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1960,1960,80-84,80,5,658.518,940.409,1598.927
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1960,1960,85-89,85,5,261.183,413.551,674.734
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1960,1960,90-94,90,5,68.338,122.305,190.643
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1960,1960,95-99,95,5,11.128,22.65,33.778
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1960,1960,100+,100,-1,1.238,2.813,4.051
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1961,1961,0-4,0,5,10087.719,9754.64,19842.359
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1961,1961,5-9,5,5,9712.854,9330.076,19042.93
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1961,1961,10-14,10,5,8180.18,7933.854,16114.034
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1961,1961,15-19,15,5,6483.595,6459.189,12942.784
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1961,1961,20-24,20,5,5449.215,5575.184,11024.399
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1961,1961,25-29,25,5,5565.413,5324.225,10889.638
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1961,1961,30-34,30,5,6345.646,5857.054,12202.7
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1961,1961,35-39,35,5,5838.057,6146.097,11984.154
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1961,1961,40-44,40,5,5571.158,5828.588,11399.746
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1961,1961,45-49,45,5,5261.099,5489.221,10750.32
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1961,1961,50-54,50,5,4658.109,4817.698,9475.807
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1961,1961,55-59,55,5,4084.221,4299.385,8383.606
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1961,1961,60-64,60,5,3370.263,3732.483,7102.746
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1961,1961,65-69,65,5,2817.721,3239.956,6057.677
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1961,1961,70-74,70,5,2180.368,2576.822,4757.19
262,840,31,USA,US,840,4,Country/Area,918,United States of America,2,Medium,1961,1961,75-79,75,5,1362.023,1708.777,3070.8
